"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"id"	"Dokumenttype_Kode"	"Dokumenttype_Bokmål"	"DokumentVersjonsnummer"	"DokumentFormulardato"	"DokumentElektroniskDato"
"1581181"	3	"2013"	"LK62"	2022	"08.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"09.01.2022"	"11.01.2022 12:56:29.789"
"1581422"	1	"2013"	"FR229"	2022	"22.01.2022"	"53"	NA	"42"	"39"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"23.01.2022"	"24.01.2022 15:28:49.919"
"1589280"	3	"2013"	"M 0125H"	2022	"01.11.2022"	"11"	NA	"28"	"51"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.11.2022"	"03.11.2022 14:52:19.817"
"1587153"	2	"2013"	"M 0250HØ"	2022	"19.09.2022"	"11"	NA	"30"	"14"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.09.2022"	"22.09.2022 09:03:07.315"
"1587838"	4	"2013"	"M 0011AV"	2022	"29.09.2022"	"11"	NA	"28"	"51"	33.19	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 13:04:31.661"
"1587910"	2	"2013"	"N 0307LN"	2022	"29.09.2022"	"11"	NA	"28"	"51"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 07:18:43.372"
"1587910"	1	"2013"	"N 0307LN"	2022	"29.09.2022"	"11"	NA	"28"	"51"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 07:18:43.372"
"1589179"	1	"2013"	"VL0182AV"	2022	"30.10.2022"	"11"	NA	"08"	"55"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:30:06.881"
"1587192"	1	"2013"	"M 0300A"	2022	"20.09.2022"	"11"	NA	"30"	"08"	71.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"27.09.2022 07:52:28.119"
"1587263"	2	"2013"	"H 0010AM"	2022	"21.09.2022"	"11"	NA	"30"	"14"	57.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.09.2022"	"27.09.2022 09:08:02.831"
"1589146"	1	"2013"	"H 0074AV"	2022	"29.10.2022"	"11"	NA	"08"	"55"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"30.10.2022"	"02.11.2022 08:56:25.479"
"1587510"	1	"2013"	"VL0264AV"	2022	"24.09.2022"	"11"	NA	"30"	"09"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"28.09.2022 07:10:27.877"
"1589146"	3	"2013"	"H 0074AV"	2022	"29.10.2022"	"11"	NA	"08"	"55"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"30.10.2022"	"02.11.2022 08:56:25.479"
"1589182"	2	"2013"	"H 0021F"	2022	"30.10.2022"	"11"	NA	"08"	"55"	69.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:30:12.601"
"1587692"	1	"2013"	"VL0009AV"	2022	"28.09.2022"	"11"	NA	"30"	"03"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2022"	"03.10.2022 11:20:03.163"
"1587692"	2	"2013"	"VL0009AV"	2022	"28.09.2022"	"11"	NA	"30"	"03"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2022"	"03.10.2022 11:20:03.163"
"1587838"	1	"2013"	"M 0011AV"	2022	"29.09.2022"	"11"	NA	"28"	"51"	33.19	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 13:04:31.661"
"1587032"	3	"2013"	"VL0182AV"	2022	"15.09.2022"	"11"	NA	"42"	"44"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.09.2022"	"16.09.2022 15:28:25.370"
"1587032"	2	"2013"	"VL0182AV"	2022	"15.09.2022"	"11"	NA	"42"	"44"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.09.2022"	"16.09.2022 15:28:25.370"
"1589175"	1	"2013"	"M 0029HØ"	2022	"30.10.2022"	"11"	NA	"08"	"55"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:28:33.008"
"1589175"	3	"2013"	"M 0029HØ"	2022	"30.10.2022"	"11"	NA	"08"	"55"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:28:33.008"
"1587033"	3	"2013"	"VL0182AV"	2022	"15.09.2022"	"11"	NA	"08"	"55"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.09.2022"	"16.09.2022 15:28:27.519"
"1587142"	2	"2013"	"M 0027VD"	2022	"19.09.2022"	"11"	NA	"30"	"14"	65.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.09.2022"	"22.09.2022 09:03:04.453"
"1589179"	3	"2013"	"VL0182AV"	2022	"30.10.2022"	"11"	NA	"08"	"55"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:30:06.881"
"1587786"	2	"2013"	"SF0028B"	2022	"29.09.2022"	"11"	NA	"30"	"04"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2022"	"03.10.2022 11:20:19.191"
"1587513"	1	"2013"	"VL0264AV"	2022	"24.09.2022"	"11"	NA	"30"	"09"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"28.09.2022 07:10:32.266"
"1587574"	2	"2013"	"M 0022HØ"	2022	"25.09.2022"	"11"	NA	"30"	"04"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.09.2022"	"28.09.2022 07:16:02.845"
"1587954"	2	"2013"	"H 0087AV"	2022	"30.09.2022"	"11"	NA	"30"	"09"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2022"	"03.10.2022 14:34:05.296"
"1587438"	2	"2013"	"TR0019F"	2022	"23.09.2022"	"11"	NA	"30"	"09"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.09.2022"	"27.09.2022 09:39:38.943"
"1587264"	1	"2013"	"VL0225AV"	2022	"21.09.2022"	"11"	NA	"30"	"09"	54.27	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.09.2022"	"26.09.2022 07:52:33.435"
"1587439"	2	"2013"	"TR0019F"	2022	"23.09.2022"	"11"	NA	"30"	"09"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.09.2022"	"27.09.2022 09:39:42.655"
"1589176"	2	"2013"	"M 0029HØ"	2022	"30.10.2022"	"11"	NA	"08"	"55"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:28:34.557"
"1589175"	2	"2013"	"M 0029HØ"	2022	"30.10.2022"	"11"	NA	"08"	"55"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:28:33.008"
"1589182"	3	"2013"	"H 0021F"	2022	"30.10.2022"	"11"	NA	"08"	"55"	69.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:30:12.601"
"1587849"	2	"2013"	"VL0055A"	2022	"29.09.2022"	"11"	NA	"28"	"51"	33.76	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2022"	"03.10.2022 14:38:19.193"
"1587783"	1	"2013"	"N 0119SO"	2022	"29.09.2022"	"11"	NA	"30"	"04"	54.05	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2022"	"03.10.2022 11:20:13.456"
"1587691"	2	"2013"	"TR0019F"	2022	"28.09.2022"	"11"	NA	"30"	"04"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2022"	"29.09.2022 14:02:16.044"
"1588021"	2	"2013"	"SF0002S"	2022	"01.10.2022"	"11"	NA	"28"	"51"	46	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2022"	"04.10.2022 14:19:33.169"
"1587209"	2	"2013"	"VL0063AV"	2022	"20.09.2022"	"11"	NA	"30"	"09"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"27.09.2022 07:53:00.658"
"1587909"	2	"2013"	"N 0307LN"	2022	"29.09.2022"	"11"	NA	"28"	"51"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 07:18:38.329"
"1587849"	1	"2013"	"VL0055A"	2022	"29.09.2022"	"11"	NA	"28"	"51"	33.76	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2022"	"03.10.2022 14:38:19.193"
"1589146"	2	"2013"	"H 0074AV"	2022	"29.10.2022"	"11"	NA	"08"	"55"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"30.10.2022"	"02.11.2022 08:56:25.479"
"1587007"	2	"2013"	"M 0027VD"	2022	"14.09.2022"	"11"	NA	"42"	"44"	65.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"19.09.2022 08:04:02.942"
"1587783"	2	"2013"	"N 0119SO"	2022	"29.09.2022"	"11"	NA	"30"	"04"	54.05	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2022"	"03.10.2022 11:20:13.456"
"1589176"	3	"2013"	"M 0029HØ"	2022	"30.10.2022"	"11"	NA	"08"	"55"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.10.2022"	"02.11.2022 09:28:34.557"
"1587298"	2	"2013"	"AG0014K"	2022	"21.09.2022"	"11"	NA	"08"	"55"	44.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.09.2022"	"26.09.2022 07:53:06.275"
"1587663"	2	"2013"	"H 0001AV"	2022	"27.09.2022"	"11"	NA	"30"	"04"	67	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 07:12:48.760"
"1587512"	2	"2013"	"VL0264AV"	2022	"24.09.2022"	"11"	NA	"30"	"09"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.09.2022"	"27.09.2022 08:24:36.699"
"1587139"	1	"2013"	"M 0250HØ"	2022	"19.09.2022"	"11"	NA	"30"	"14"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.09.2022"	"22.09.2022 09:02:53.715"
"1587438"	1	"2013"	"TR0019F"	2022	"23.09.2022"	"11"	NA	"30"	"09"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.09.2022"	"27.09.2022 09:39:38.943"
"1587142"	1	"2013"	"M 0027VD"	2022	"19.09.2022"	"11"	NA	"30"	"14"	65.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.09.2022"	"22.09.2022 09:03:04.453"
"1587911"	1	"2013"	"N 0307LN"	2022	"29.09.2022"	"11"	NA	"28"	"51"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 07:18:47.783"
"1587836"	1	"2013"	"N 0053BØ"	2022	"29.09.2022"	"11"	NA	"28"	"51"	37.52	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 13:03:41.755"
"1587838"	2	"2013"	"M 0011AV"	2022	"29.09.2022"	"11"	NA	"28"	"51"	33.19	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 13:04:31.661"
"1587954"	1	"2013"	"H 0087AV"	2022	"30.09.2022"	"11"	NA	"30"	"09"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2022"	"03.10.2022 14:34:05.296"
"1586867"	1	"2013"	"H 0074AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:01:10.898"
"1586911"	2	"2013"	"VL0009AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:12:47.926"
"1587421"	2	"2013"	"H 0001O"	2022	"23.09.2022"	"11"	NA	"30"	"08"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.09.2022"	"27.09.2022 09:39:07.140"
"1587513"	2	"2013"	"VL0264AV"	2022	"24.09.2022"	"11"	NA	"30"	"09"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"28.09.2022 07:10:32.266"
"1587510"	2	"2013"	"VL0264AV"	2022	"24.09.2022"	"11"	NA	"30"	"09"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"28.09.2022 07:10:27.877"
"1587033"	2	"2013"	"VL0182AV"	2022	"15.09.2022"	"11"	NA	"08"	"55"	74.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.09.2022"	"16.09.2022 15:28:27.519"
"1587836"	2	"2013"	"N 0053BØ"	2022	"29.09.2022"	"11"	NA	"28"	"51"	37.52	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 13:03:41.755"
"1586104"	6	"2013"	"H 0017BN"	2022	"04.09.2022"	"11"	NA	"28"	"41"	42.9	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"05.09.2022"	"08.09.2022 10:02:18.047"
"1586104"	2	"2013"	"H 0017BN"	2022	"04.09.2022"	"11"	NA	"28"	"41"	42.9	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"05.09.2022"	"08.09.2022 10:02:18.047"
"1587003"	3	"2013"	"M 0003HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:05:03.905"
"1586970"	3	"2013"	"M 0150HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	80.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:02:24.390"
"1586970"	5	"2013"	"M 0150HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	80.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:02:24.390"
"1587298"	1	"2013"	"AG0014K"	2022	"21.09.2022"	"11"	NA	"08"	"55"	44.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.09.2022"	"26.09.2022 07:53:06.275"
"1586781"	2	"2013"	"H 0004AV"	2022	"11.09.2022"	"11"	NA	"28"	"51"	76.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.09.2022"	"14.09.2022 14:00:28.987"
"1587420"	1	"2013"	"H 0001O"	2022	"23.09.2022"	"11"	NA	"30"	"08"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.09.2022"	"27.09.2022 09:33:19.965"
"1587511"	2	"2013"	"VL0264AV"	2022	"24.09.2022"	"11"	NA	"30"	"09"	87.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"28.09.2022 07:10:30.221"
"1587192"	2	"2013"	"M 0300A"	2022	"20.09.2022"	"11"	NA	"30"	"08"	71.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"27.09.2022 07:52:28.119"
"1587262"	3	"2013"	"H 0010AM"	2022	"21.09.2022"	"11"	NA	"30"	"14"	57.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.09.2022"	"27.09.2022 09:06:24.963"
"1586789"	1	"2013"	"VL0184SU"	2022	"11.09.2022"	"11"	NA	"28"	"51"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.09.2022"	"14.09.2022 14:00:37.564"
"1586910"	2	"2013"	"VL0009AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:12:45.037"
"1586911"	1	"2013"	"VL0009AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:12:47.926"
"1588021"	1	"2013"	"SF0002S"	2022	"01.10.2022"	"11"	NA	"28"	"51"	46	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2022"	"04.10.2022 14:19:33.169"
"1586910"	3	"2013"	"VL0009AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:12:45.037"
"1586441"	1	"2013"	"M 0064MD"	2022	"08.09.2022"	"11"	NA	"07"	"30"	21.94	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.09.2022"	"14.09.2022 12:31:14.443"
"1586900"	3	"2013"	"H 0004O"	2022	"12.09.2022"	"11"	NA	"08"	"55"	59.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:08:42.061"
"1586791"	1	"2013"	"F 0004H"	2022	"11.09.2022"	"11"	NA	"28"	"51"	44.35	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.09.2022"	"14.09.2022 14:00:40.872"
"1586881"	1	"2013"	"TR0346ND"	2022	"12.09.2022"	"11"	NA	"08"	"55"	43.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:08:37.398"
"1586104"	7	"2013"	"H 0017BN"	2022	"04.09.2022"	"11"	NA	"28"	"41"	42.9	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"05.09.2022"	"08.09.2022 10:02:18.047"
"1586882"	1	"2013"	"TR0346ND"	2022	"12.09.2022"	"11"	NA	"08"	"55"	43.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:08:39.943"
"1586900"	1	"2013"	"H 0004O"	2022	"12.09.2022"	"11"	NA	"08"	"55"	59.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:08:42.061"
"1586900"	4	"2013"	"H 0004O"	2022	"12.09.2022"	"11"	NA	"08"	"55"	59.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:08:42.061"
"1586479"	1	"2013"	"N 0006V"	2022	"08.09.2022"	"11"	NA	"37"	"01"	46.55	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.09.2022"	"12.09.2022 15:48:39.622"
"1587209"	1	"2013"	"VL0063AV"	2022	"20.09.2022"	"11"	NA	"30"	"09"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"27.09.2022 07:53:00.658"
"1586663"	3	"2013"	"M 0022HØ"	2022	"10.09.2022"	"11"	NA	"30"	"09"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.09.2022"	"13.09.2022 11:32:41.279"
"1587439"	1	"2013"	"TR0019F"	2022	"23.09.2022"	"11"	NA	"30"	"09"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.09.2022"	"27.09.2022 09:39:42.655"
"1586198"	2	"2013"	"M 0064MD"	2022	"05.09.2022"	"11"	NA	"07"	"30"	21.94	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"05.09.2022"	"08.09.2022 10:04:14.963"
"1586198"	1	"2013"	"M 0064MD"	2022	"05.09.2022"	"11"	NA	"07"	"30"	21.94	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"05.09.2022"	"08.09.2022 10:04:14.963"
"1586480"	1	"2013"	"H 0010AM"	2022	"08.09.2022"	"11"	NA	"37"	"01"	57.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.09.2022"	"12.09.2022 15:48:42.033"
"1587573"	1	"2013"	"M 0022HØ"	2022	"25.09.2022"	"11"	NA	"30"	"04"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.09.2022"	"28.09.2022 07:14:33.434"
"1587786"	1	"2013"	"SF0028B"	2022	"29.09.2022"	"11"	NA	"30"	"04"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2022"	"03.10.2022 11:20:19.191"
"1586441"	3	"2013"	"M 0064MD"	2022	"08.09.2022"	"11"	NA	"07"	"30"	21.94	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.09.2022"	"14.09.2022 12:31:14.443"
"1586134"	2	"2013"	"T 0079T"	2022	"04.09.2022"	"11"	NA	"28"	"51"	49.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.09.2022"	"08.09.2022 10:02:32.391"
"1586135"	2	"2013"	"M 0001HØ"	2022	"04.09.2022"	"11"	NA	"28"	"51"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.09.2022"	"08.09.2022 10:02:34.882"
"1587007"	1	"2013"	"M 0027VD"	2022	"14.09.2022"	"11"	NA	"42"	"44"	65.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"19.09.2022 08:04:02.942"
"1587007"	3	"2013"	"M 0027VD"	2022	"14.09.2022"	"11"	NA	"42"	"44"	65.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"19.09.2022 08:04:02.942"
"1586480"	2	"2013"	"H 0010AM"	2022	"08.09.2022"	"11"	NA	"37"	"01"	57.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.09.2022"	"12.09.2022 15:48:42.033"
"1586480"	3	"2013"	"H 0010AM"	2022	"08.09.2022"	"11"	NA	"37"	"01"	57.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.09.2022"	"12.09.2022 15:48:42.033"
"1586781"	1	"2013"	"H 0004AV"	2022	"11.09.2022"	"11"	NA	"28"	"51"	76.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.09.2022"	"14.09.2022 14:00:28.987"
"1586900"	2	"2013"	"H 0004O"	2022	"12.09.2022"	"11"	NA	"08"	"55"	59.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:08:42.061"
"1586198"	3	"2013"	"M 0064MD"	2022	"05.09.2022"	"11"	NA	"07"	"30"	21.94	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"05.09.2022"	"08.09.2022 10:04:14.963"
"1586349"	3	"2013"	"H 0099AV"	2022	"06.09.2022"	"11"	NA	"08"	"55"	74.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2022"	"14.09.2022 12:30:32.392"
"1587142"	3	"2013"	"M 0027VD"	2022	"19.09.2022"	"11"	NA	"30"	"14"	65.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.09.2022"	"22.09.2022 09:03:04.453"
"1587456"	1	"2013"	"R 0080ES"	2022	"23.09.2022"	"11"	NA	"30"	"08"	58.92	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.09.2022"	"27.09.2022 09:39:59.672"
"1587456"	2	"2013"	"R 0080ES"	2022	"23.09.2022"	"11"	NA	"30"	"08"	58.92	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.09.2022"	"27.09.2022 09:39:59.672"
"1587421"	1	"2013"	"H 0001O"	2022	"23.09.2022"	"11"	NA	"30"	"08"	68.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.09.2022"	"27.09.2022 09:39:07.140"
"1586104"	1	"2013"	"H 0017BN"	2022	"04.09.2022"	"11"	NA	"28"	"41"	42.9	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"05.09.2022"	"08.09.2022 10:02:18.047"
"1586347"	1	"2013"	"H 0058AV"	2022	"06.09.2022"	"11"	NA	"08"	"55"	71.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2022"	"08.09.2022 10:41:04.003"
"1586347"	2	"2013"	"H 0058AV"	2022	"06.09.2022"	"11"	NA	"08"	"55"	71.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2022"	"08.09.2022 10:41:04.003"
"1587003"	1	"2013"	"M 0003HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:05:03.905"
"1587663"	1	"2013"	"H 0001AV"	2022	"27.09.2022"	"11"	NA	"30"	"04"	67	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 07:12:48.760"
"1587909"	1	"2013"	"N 0307LN"	2022	"29.09.2022"	"11"	NA	"28"	"51"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 07:18:38.329"
"1586048"	2	"2013"	"M 0064MD"	2022	"03.09.2022"	"11"	NA	"07"	"31"	21.94	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"03.09.2022"	"06.09.2022 10:01:30.368"
"1586441"	2	"2013"	"M 0064MD"	2022	"08.09.2022"	"11"	NA	"07"	"30"	21.94	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.09.2022"	"14.09.2022 12:31:14.443"
"1586970"	1	"2013"	"M 0150HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	80.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:02:24.390"
"1586048"	3	"2013"	"M 0064MD"	2022	"03.09.2022"	"11"	NA	"07"	"31"	21.94	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"03.09.2022"	"06.09.2022 10:01:30.368"
"1586881"	2	"2013"	"TR0346ND"	2022	"12.09.2022"	"11"	NA	"08"	"55"	43.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:08:37.398"
"1586882"	2	"2013"	"TR0346ND"	2022	"12.09.2022"	"11"	NA	"08"	"55"	43.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:08:39.943"
"1586910"	1	"2013"	"VL0009AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.09.2022"	"14.09.2022 14:12:45.037"
"1586613"	2	"2013"	"M 0200M"	2022	"09.09.2022"	"11"	NA	"30"	"09"	33.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2022"	"13.09.2022 11:30:48.654"
"1587003"	2	"2013"	"M 0003HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:05:03.905"
"1586971"	3	"2013"	"M 0150HØ"	2022	"14.09.2022"	"11"	NA	"42"	"44"	80.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:02:27.043"
"1586598"	2	"2013"	"T 0200LK"	2022	"09.09.2022"	"11"	NA	"37"	"01"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.09.2022"	"13.09.2022 10:55:31.201"
"1586349"	1	"2013"	"H 0099AV"	2022	"06.09.2022"	"11"	NA	"08"	"55"	74.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2022"	"14.09.2022 12:30:32.392"
"1587153"	1	"2013"	"M 0250HØ"	2022	"19.09.2022"	"11"	NA	"30"	"14"	69.95	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.09.2022"	"22.09.2022 09:03:07.315"
